StoreID,MSA,City,ST,Zip,ClientVCompetitor,Division
9660003063,NON-MET AREA,Wabash,IN,46992,Grocery Client,DivisionB
9660003064,NON-MET AREA,Taylorville,IL,62568,Grocery Client,DivisionB
9660003065,SOUTH BEND-MISHAWAKA,South Bend,IN,46619,Grocery Client,DivisionB
9660003066,NON-MET AREA,Richmond,IN,47374,Grocery Client,DivisionB
9660003067,"ELKHART-GOSHEN, IN",Elkhart,IN,46514,Grocery Client,DivisionB
9660003068,"DECATUR, IL",Decatur,IL,62521,Grocery Client,DivisionB
9660003070,NON-MET AREA,Defiance,OH,43512,Grocery Client,DivisionB
9660003071,SOUTH BEND-MISHAWAKA,Mishawaka,IN,46544,Grocery Client,DivisionB
9660003072,"INDIANAPOLIS, IN",Lebanon,IN,46052,Grocery Client,DivisionB
9660003073,"BLOOMINGTON-NORMAL,",Bloomington,IL,61701,Grocery Client,DivisionB
9660003074,"INDIANAPOLIS, IN",Indianapolis,IN,46229,Grocery Client,DivisionB
9660003075,"DECATUR, IL",Decatur,IL,62521,Grocery Client,DivisionB
9660003076,"INDIANAPOLIS, IN",Greenfield,IN,46140,Grocery Client,DivisionB
9660003077,"INDIANAPOLIS, IN",Greencastle,IN,46135,Grocery Client,DivisionB
9660003078,NON-MET AREA,Plymouth,IN,46563,Grocery Client,DivisionB
9660003079,"INDIANAPOLIS, IN",Indianapolis,IN,46256,Grocery Client,DivisionB
9660003080,NON-MET AREA,Sturgis,MI,49091,Grocery Client,DivisionB
9660003081,"KOKOMO, IN",Kokomo,IN,46902,Grocery Client,DivisionB
9660003082,"INDIANAPOLIS, IN",Indianapolis,IN,46220,Grocery Client,DivisionB
9660003083,"INDIANAPOLIS, IN",Indianapolis,IN,46221,Grocery Client,DivisionB
9660003084,"INDIANAPOLIS, IN",Plainfield,IN,46168,Grocery Client,DivisionB
9660003085,NON-MET AREA,Monticello,IN,47960,Grocery Client,DivisionB
9660003086,"TERRE HAUTE, IN",Brazil,IN,47834,Grocery Client,DivisionB
9660003088,"BLOOMINGTON-NORMAL,",Normal,IL,61761,Grocery Client,DivisionB
9660003089,"FORT WAYNE, IN",Fort Wayne,IN,46805,Grocery Client,DivisionB
9660003090,"FORT WAYNE, IN",Fort Wayne,IN,46809,Grocery Client,DivisionB
9660003091,"FORT WAYNE, IN",Fort Wayne,IN,46814,Grocery Client,DivisionB
9660003092,NON-MET AREA,Rochester,IN,46975,Grocery Client,DivisionB
9660003095,"LAFAYETTE, IN",Lafayette,IN,47905,Grocery Client,DivisionB
9660003096,"ANDERSON, IN",Anderson,IN,46016,Grocery Client,DivisionB
9660003097,"FORT WAYNE, IN",New Haven,IN,46774,Grocery Client,DivisionB
9660003098,"INDIANAPOLIS, IN",Indianapolis,IN,46236,Grocery Client,DivisionB
9660003099,SOUTH BEND-MISHAWAKA,Mishawaka,IN,46545,Grocery Client,DivisionB
9660003100,"INDIANAPOLIS, IN",Fishers,IN,46037,Grocery Client,DivisionB
9660003101,NON-MET AREA,Peru,IN,46970,Grocery Client,DivisionB
9660003102,SOUTH BEND-MISHAWAKA,South Bend,IN,46614,Grocery Client,DivisionB
9660003103,"INDIANAPOLIS, IN",Indianapolis,IN,46214,Grocery Client,DivisionB
9660003104,"INDIANAPOLIS, IN",Martinsville,IN,46151,Grocery Client,DivisionB
9660003105,NON-MET AREA,New Castle,IN,47362,Grocery Client,DivisionB
9660003106,"INDIANAPOLIS, IN",Mooresville,IN,46158,Grocery Client,DivisionB
9660003107,"DECATUR, IL",Decatur,IL,62526,Grocery Client,DivisionB
9660003109,"INDIANAPOLIS, IN",Fishers,IN,46038,Grocery Client,DivisionB
9660003110,"INDIANAPOLIS, IN",Danville,IN,46122,Grocery Client,DivisionB
9660003111,NON-MET AREA,Crawfordsville,IN,47933,Grocery Client,DivisionB
9660003114,"INDIANAPOLIS, IN",Noblesville,IN,46060,Grocery Client,DivisionB
9660003115,"INDIANAPOLIS, IN",Carmel,IN,46032,Grocery Client,DivisionB
9660003116,MICHIGAN CITY-LA POR,Laporte,IN,46350,Grocery Client,DivisionB
9660003117,"INDIANAPOLIS, IN",Shelbyville,IN,46176,Grocery Client,DivisionB
9660003118,"INDIANAPOLIS, IN",Noblesville,IN,46062,Grocery Client,DivisionB
9660003120,"INDIANAPOLIS, IN",Westfield,IN,46074,Grocery Client,DivisionB
9660003121,"KANKAKEE-BRADLEY, IL",Bourbonnais,IL,60914,Grocery Client,DivisionB
9660003122,"TERRE HAUTE, IN",Terre Haute,IN,47802,Grocery Client,DivisionB
9660003123,NON-MET AREA,Auburn,IN,46706,Grocery Client,DivisionB
9660003124,"INDIANAPOLIS, IN",Indianapolis,IN,46227,Grocery Client,DivisionB
9660003125,"INDIANAPOLIS, IN",Indianapolis,IN,46240,Grocery Client,DivisionB
9660003126,"INDIANAPOLIS, IN",Indianapolis,IN,46241,Grocery Client,DivisionB
9660003127,"BLOOMINGTON, IN",Bloomington,IN,47403,Grocery Client,DivisionB
9660003128,"KOKOMO, IN",Kokomo,IN,46901,Grocery Client,DivisionB
9660003129,"INDIANAPOLIS, IN",Brownsburg,IN,46112,Grocery Client,DivisionB
9660003130,"FORT WAYNE, IN",Fort Wayne,IN,46808,Grocery Client,DivisionB
9660003132,"INDIANAPOLIS, IN",Indianapolis,IN,46220,Grocery Client,DivisionB
9660003133,"ANDERSON, IN",Anderson,IN,46012,Grocery Client,DivisionB
9660003134,"LAFAYETTE, IN",Lafayette,IN,47909,Grocery Client,DivisionB
9660003135,NON-MET AREA,Warsaw,IN,46580,Grocery Client,DivisionB
9660003136,"LAFAYETTE, IN",Lafayette,IN,47904,Grocery Client,DivisionB
9660003137,"INDIANAPOLIS, IN",Greenwood,IN,46143,Grocery Client,DivisionB
9660003138,"ELKHART-GOSHEN, IN",Goshen,IN,46526,Grocery Client,DivisionB
9660003139,"ELKHART-GOSHEN, IN",Elkhart,IN,46517,Grocery Client,DivisionB
9660003140,"INDIANAPOLIS, IN",Indianapolis,IN,46268,Grocery Client,DivisionB
9660003141,"INDIANAPOLIS, IN",Greenwood,IN,46142,Grocery Client,DivisionB
9660003143,"TERRE HAUTE, IN",Terre Haute,IN,47804,Grocery Client,DivisionB
9660003146,"INDIANAPOLIS, IN",Indianapolis,IN,46227,Grocery Client,DivisionB
9660003148,"BLOOMINGTON, IN",Bloomington,IN,47403,Grocery Client,DivisionB
9660003149,"INDIANAPOLIS, IN",Indianapolis,IN,46268,Grocery Client,DivisionB
9660003151,"INDIANAPOLIS, IN",Westfield,IN,46074,Grocery Client,DivisionB
9660003152,"TERRE HAUTE, IN",Terre Haute,IN,47803,Grocery Client,DivisionB
9660003153,"INDIANAPOLIS, IN",Avon,IN,46123,Grocery Client,DivisionB
9660003155,"INDIANAPOLIS, IN",Indianapolis,IN,46219,Grocery Client,DivisionB
9660003156,"FORT WAYNE, IN",Fort Wayne,IN,46815,Grocery Client,DivisionB
9660003157,"INDIANAPOLIS, IN",Indianapolis,IN,46224,Grocery Client,DivisionB
9660003158,"INDIANAPOLIS, IN",Indianapolis,IN,46201,Grocery Client,DivisionB
9660003159,"LAFAYETTE, IN",West Lafayette,IN,47906,Grocery Client,DivisionB
9660003160,"BLOOMINGTON, IN",Bloomington,IN,47401,Grocery Client,DivisionB
9660003162,"BLOOMINGTON, IN",Bloomington,IN,47401,Grocery Client,DivisionB
9660003163,"FORT WAYNE, IN",Fort Wayne,IN,46806,Grocery Client,DivisionB
9660003164,"FORT WAYNE, IN",Fort Wayne,IN,46825,Grocery Client,DivisionB
9660003165,"FORT WAYNE, IN",Fort Wayne,IN,46835,Grocery Client,DivisionB
9660003166,"FORT WAYNE, IN",Fort Wayne,IN,46804,Grocery Client,DivisionB
9660003167,"INDIANAPOLIS, IN",Indianapolis,IN,46217,Grocery Client,DivisionB
9660003179,HOUSTON-BAYTOWN-SUGA,Kingwood,TX,77339,Grocery Client,DivisionL
9660003180,"DENVER-AURORA, CO",Denver,CO,80204,Grocery Client,DivisionM
9660003181,"PRESCOTT, AZ",Prescott,AZ,86301,Grocery Client,DivisionK
9660003182,"PRESCOTT, AZ",Prescott,AZ,86305,Grocery Client,DivisionK
9660003183,PHOENIX-MESA-SCOTTSD,Glendale,AZ,85304,Competitor,DivisionK
9660003184,PHOENIX-MESA-SCOTTSD,Peoria,AZ,85382,Competitor,DivisionK
9660003186,PHOENIX-MESA-SCOTTSD,Phoenix,AZ,85032,Competitor,DivisionK
9660003187,PHOENIX-MESA-SCOTTSD,Gilbert,AZ,85296,Competitor,DivisionK
9660003188,"TUCSON, AZ",Tucson,AZ,85745,Competitor,DivisionK
9660003189,"TUCSON, AZ",Tucson,AZ,85715,Competitor,DivisionK
9660003190,"TUCSON, AZ",Tucson,AZ,85719,Competitor,DivisionK
9660003191,"TUCSON, AZ",Tucson,AZ,85748,Competitor,DivisionK
9660003192,"TUCSON, AZ",Tucson,AZ,85704,Competitor,DivisionK
9660003195,SEATTLE-TACOMA-BELLE,Bellevue,WA,98006,Competitor,DivisionR
9660003200,PORTLAND-VANCOUVER-B,Portland,OR,97218,Competitor,DivisionR
9660003203,LOS ANGELES-LONG BEA,Alhambra,CA,91803,Competitor,DivisionS
9660003211,LOS ANGELES-LONG BEA,Irvine,CA,92602,Competitor,DivisionS
9660003214,RIVERSIDE-SAN BERNAR,Chino Hills,CA,91710,Competitor,DivisionS
9660003215,RIVERSIDE-SAN BERNAR,Palm Springs,CA,92262,Competitor,DivisionS
9660003216,RIVERSIDE-SAN BERNAR,Riverside,CA,92503,Competitor,DivisionS
9660003217,RIVERSIDE-SAN BERNAR,Corona,CA,92881,Competitor,DivisionS
9660003219,SAN DIEGO-CARLSBAD-S,Oceanside,CA,92058,Competitor,DivisionS
9660003222,SAN DIEGO-CARLSBAD-S,Chula Vista,CA,91910,Competitor,DivisionS
9660003223,OXNARD-THOUSAND OAKS,Simi Valley,CA,93065,Competitor,DivisionS
9660003227,OXNARD-THOUSAND OAKS,Paso Robles,CA,93446,Competitor,DivisionS
9660003228,LAS VEGAS-PARADISE,Las Vegas,NV,89131,Competitor,DivisionU
9660003229,LAS VEGAS-PARADISE,Las Vegas,NV,89128,Competitor,DivisionU
9660003230,LAS VEGAS-PARADISE,North Las Vegas,NV,89031,Competitor,DivisionU
9660003232,LAS VEGAS-PARADISE,Las Vegas,NV,89147,Competitor,DivisionU
9660003233,"DALLAS-PLANO, TX",McKinney,TX,75069,Competitor,DivisionE
9660003235,"DALLAS-PLANO, TX",Denton,TX,76201,Competitor,DivisionE
9660003236,FORT WORTH-ARLINGTON,Euless,TX,76039,Competitor,DivisionE
9660003238,"DALLAS-PLANO, TX",Dallas,TX,75218,Competitor,DivisionE
9660003239,"DALLAS-PLANO, TX",Mesquite,TX,75149,Competitor,DivisionE
9660003240,"DALLAS-PLANO, TX",Garland,TX,75043,Competitor,DivisionE
9660003241,FORT WORTH-ARLINGTON,Fort Worth,TX,76137,Competitor,DivisionE
9660003242,FORT WORTH-ARLINGTON,Arlington,TX,76017,Competitor,DivisionE
9660003243,FORT WORTH-ARLINGTON,Burleson,TX,76028,Competitor,DivisionE
9660003244,FORT WORTH-ARLINGTON,Fort Worth,TX,76109,Competitor,DivisionE
9660003245,FORT WORTH-ARLINGTON,Fort Worth,TX,76108,Competitor,DivisionE
9660003248,"DENVER-AURORA, CO",Aurora,CO,80016,Competitor,DivisionM
9660003249,"DENVER-AURORA, CO",Aurora,CO,80011,Competitor,DivisionM
9660003251,"DENVER-AURORA, CO",Denver,CO,80209,Competitor,DivisionM
9660003253,FORT COLLINS-LOVELAN,Fort Collins,CO,80525,Competitor,DivisionM
9660003254,FORT COLLINS-LOVELAN,Fort Collins,CO,80524,Competitor,DivisionM
9660003255,"DENVER-AURORA, CO",Littleton,CO,80128,Competitor,DivisionM
9660003256,"BOULDER, CO",Louisville,CO,80027,Competitor,DivisionM
9660003257,FORT COLLINS-LOVELAN,Loveland,CO,80538,Competitor,DivisionM
9660003259,"DENVER-AURORA, CO",Thornton,CO,80229,Competitor,DivisionM
9660003260,NON-MET AREA,Durango,CO,81301,Competitor,DivisionM
9660003261,"COLORADO SPRINGS, CO",Colorado Springs,CO,80923,Competitor,DivisionM
9660003263,"COLORADO SPRINGS, CO",Colorado Springs,CO,80907,Competitor,DivisionM
9660003264,"COLORADO SPRINGS, CO",Colorado Springs,CO,80920,Competitor,DivisionM
9660003265,"PUEBLO, CO",Pueblo,CO,81008,Competitor,DivisionM
9660003267,"CHEYENNE, WY",Cheyenne,WY,82001,Competitor,DivisionM
9660003268,"CHEYENNE, WY",Cheyenne,WY,82009,Competitor,DivisionM
9660003269,"GRAND JUNCTION, CO",Grand Junction,CO,81503,Competitor,DivisionM
9660003271,HOUSTON-BAYTOWN-SUGA,Houston,TX,77002,Competitor,DivisionL
9660003273,HOUSTON-BAYTOWN-SUGA,Houston,TX,77063,Competitor,DivisionL
9660003274,HOUSTON-BAYTOWN-SUGA,Houston,TX,77035,Competitor,DivisionL
9660003275,HOUSTON-BAYTOWN-SUGA,Houston,TX,77005,Competitor,DivisionL
9660003276,PHOENIX-MESA-SCOTTSD,Phoenix,AZ,85033,Competitor,DivisionK
9660003279,PHOENIX-MESA-SCOTTSD,Peoria,AZ,85381,Competitor,DivisionK
9660003282,"TUCSON, AZ",Tucson,AZ,85719,Competitor,DivisionK
9660003284,"TUCSON, AZ",Tucson,AZ,85746,Competitor,DivisionK
9660003285,"TUCSON, AZ",Tucson,AZ,85745,Competitor,DivisionK
9660003286,FORT COLLINS-LOVELAN,Loveland,CO,80537,Competitor,DivisionM
9660003287,FORT COLLINS-LOVELAN,Fort Collins,CO,80521,Competitor,DivisionM
9660003291,"DENVER-AURORA, CO",Denver,CO,80222,Competitor,DivisionM
9660003292,"DENVER-AURORA, CO",Aurora,CO,80247,Competitor,DivisionM
9660003293,"DENVER-AURORA, CO",Littleton,CO,80120,Competitor,DivisionM
9660003294,NON-MET AREA,Leadville,CO,80461,Competitor,DivisionM
9660003295,NON-MET AREA,Frisco,CO,80443,Competitor,DivisionM
9660003296,NON-MET AREA,Vail,CO,81657,Competitor,DivisionM
9660003297,NON-MET AREA,Montrose,CO,81401,Competitor,DivisionM
9660003298,NON-MET AREA,Delta,CO,81416,Competitor,DivisionM
9660003300,"COLORADO SPRINGS, CO",Fountain,CO,80817,Competitor,DivisionM
9660003301,"COLORADO SPRINGS, CO",Colorado Springs,CO,80918,Competitor,DivisionM
9660003302,"COLORADO SPRINGS, CO",Falcon,CO,80831,Competitor,DivisionM
9660003303,"COLORADO SPRINGS, CO",Colorado Springs,CO,80904,Competitor,DivisionM
9660003304,"COLORADO SPRINGS, CO",Colorado Springs,CO,80922,Competitor,DivisionM
9660003305,"GREELEY, CO",Greeley,CO,80631,Competitor,DivisionM
9660003307,"DENVER-AURORA, CO",Erie,CO,80516,Competitor,DivisionM
9660003309,"BOULDER, CO",Boulder,CO,80302,Competitor,DivisionM
9660003310,"GRAND JUNCTION, CO",Grand Junction,CO,81504,Competitor,DivisionM
9660003311,"GRAND JUNCTION, CO",Grand Junction,CO,81506,Competitor,DivisionM
9660003315,SEATTLE-TACOMA-BELLE,Bellevue,WA,98004,Competitor,DivisionR
9660003318,PORTLAND-VANCOUVER-B,Hillsboro,OR,97124,Competitor,DivisionR
9660003319,PORTLAND-VANCOUVER-B,Beaverton,OR,97007,Competitor,DivisionR
9660003323,"DALLAS-PLANO, TX",Plano,TX,75075,Competitor,DivisionE
9660003324,"DALLAS-PLANO, TX",Dallas,TX,75208,Competitor,DivisionE
9660003325,"DALLAS-PLANO, TX",Dallas,TX,75209,Competitor,DivisionE
9660003327,"DALLAS-PLANO, TX",Dallas,TX,75243,Competitor,DivisionE
9660003328,FORT WORTH-ARLINGTON,Fort Worth,TX,76109,Competitor,DivisionE
9660003329,FORT WORTH-ARLINGTON,Fort Worth,TX,76116,Competitor,DivisionE
9660003330,FORT WORTH-ARLINGTON,Arlington,TX,76006,Competitor,DivisionE
9660003334,LOS ANGELES-LONG BEA,South Pasadena,CA,91030,Competitor,DivisionS
9660003336,LOS ANGELES-LONG BEA,Glendale,CA,91206,Competitor,DivisionS
9660003341,LOS ANGELES-LONG BEA,Anaheim,CA,92805,Competitor,DivisionS
9660003343,RIVERSIDE-SAN BERNAR,Rancho Cucamonga,CA,91737,Competitor,DivisionS
9660003344,RIVERSIDE-SAN BERNAR,Claremont,CA,91711,Competitor,DivisionS
9660003345,RIVERSIDE-SAN BERNAR,Palm Springs,CA,92264,Competitor,DivisionS
9660003346,RIVERSIDE-SAN BERNAR,Riverside,CA,92506,Competitor,DivisionS
9660003347,RIVERSIDE-SAN BERNAR,Corona,CA,92879,Competitor,DivisionS
9660003348,SAN DIEGO-CARLSBAD-S,San Diego,CA,92103,Competitor,DivisionS
9660003349,SAN DIEGO-CARLSBAD-S,Oceanside,CA,92057,Competitor,DivisionS
9660003351,SAN DIEGO-CARLSBAD-S,Escondido,CA,92025,Competitor,DivisionS
9660003353,OXNARD-THOUSAND OAKS,Simi Valley,CA,93065,Competitor,DivisionS
9660003354,OXNARD-THOUSAND OAKS,Camarillo,CA,93012,Competitor,DivisionS
9660003355,OXNARD-THOUSAND OAKS,Ventura,CA,93003,Competitor,DivisionS
9660003360,LAS VEGAS-PARADISE,Las Vegas,NV,89119,Competitor,DivisionU
9660003361,LAS VEGAS-PARADISE,Henderson,NV,89052,Competitor,DivisionU
9660003362,LAS VEGAS-PARADISE,Las Vegas,NV,89113,Competitor,DivisionU
9660003363,LOS ANGELES-LONG BEA,Huntington Beach,CA,92648,Grocery Client,DivisionS
9660003367,NON-MET AREA,Greensburg,KS,67054,Grocery Client,DivisionG
9660003368,NON-MET AREA,Hutchinson,KS,67502,Grocery Client,DivisionG
9660003371,PHOENIX-MESA-SCOTTSD,Casa Grande,AZ,85122,Grocery Client,DivisionK
9660003373,PHOENIX-MESA-SCOTTSD,Queen Creek,AZ,85142,Grocery Client,DivisionK
9660003374,"YUMA, AZ",Yuma,AZ,85364,Grocery Client,DivisionK
9660003375,PHOENIX-MESA-SCOTTSD,Casa Grande,AZ,85122,Grocery Client,DivisionK
9660003376,PHOENIX-MESA-SCOTTSD,Maricopa,AZ,85139,Grocery Client,DivisionK
9660003377,PHOENIX-MESA-SCOTTSD,Queen Creek,AZ,85140,Grocery Client,DivisionK
9660003378,"YUMA, AZ",Yuma,AZ,85367,Grocery Client,DivisionK
9660003379,"PRESCOTT, AZ",Prescott Valley,AZ,86314,Grocery Client,DivisionK
9660003380,"PRESCOTT, AZ",Cottonwood,AZ,86326,Grocery Client,DivisionK
9660003381,"FLAGSTAFF, AZ",Flagstaff,AZ,86001,Grocery Client,DivisionK
9660003382,NON-MET AREA,Globe,AZ,85539,Grocery Client,DivisionK
9660003383,"ROANOKE, VA",Roanoke,VA,24018,Grocery Client,DivisionP
9660003385,"ROANOKE, VA",Roanoke,VA,24019,Grocery Client,DivisionP
9660003386,"ROANOKE, VA",Salem,VA,24153,Grocery Client,DivisionP
9660003387,"ROANOKE, VA",Salem,VA,24153,Grocery Client,DivisionP
9660003388,"ROANOKE, VA",Vinton,VA,24179,Grocery Client,DivisionP
9660003389,"ROANOKE, VA",Roanoke,VA,24012,Grocery Client,DivisionP
9660003390,"ROANOKE, VA",Salem,VA,24153,Grocery Client,DivisionP
9660003391,"ROANOKE, VA",Rocky Mount,VA,24151,Grocery Client,DivisionP
9660003392,"ROANOKE, VA",Daleville,VA,24083,Grocery Client,DivisionP
9660003393,"ROANOKE, VA",Roanoke,VA,24018,Grocery Client,DivisionP
9660003394,"LYNCHBURG, VA",Forest,VA,24551,Grocery Client,DivisionP
9660003395,"ROANOKE, VA",Roanoke,VA,24012,Grocery Client,DivisionP
9660003396,"ROANOKE, VA",Hardy,VA,24101,Grocery Client,DivisionP
9660003397,"ROANOKE, VA",Roanoke,VA,24015,Grocery Client,DivisionP
9660003398,"ROANOKE, VA",Roanoke,VA,24018,Grocery Client,DivisionP
9660003399,"CHARLESTON, WV",Saint Albans,WV,25177,Grocery Client,DivisionP
9660003401,"CHARLESTON, WV",Marmet,WV,25315,Grocery Client,DivisionP
9660003402,"CHARLESTON, WV",Charleston,WV,25313,Grocery Client,DivisionP
9660003403,"CHARLESTON, WV",Dunbar,WV,25064,Grocery Client,DivisionP
9660003404,"CHARLESTON, WV",South Charleston,WV,25303,Grocery Client,DivisionP
9660003405,"CHARLESTON, WV",Charleston,WV,25304,Grocery Client,DivisionP
9660003406,"CHARLESTON, WV",Charleston,WV,25302,Grocery Client,DivisionP
9660003407,"CHARLESTON, WV",Scott Depot,WV,25560,Grocery Client,DivisionP
9660003408,"CHARLESTON, WV",Charleston,WV,25314,Grocery Client,DivisionP
9660003409,"CHARLESTON, WV",Elkview,WV,25071,Grocery Client,DivisionP
9660003410,"CHARLESTON, WV",Madison,WV,25130,Grocery Client,DivisionP
9660003411,NON-MET AREA,Clifton Forge,VA,24422,Grocery Client,DivisionP
9660003412,BLACKSBURG-CHRISTIAN,Blacksburg,VA,24060,Grocery Client,DivisionP
9660003413,BLACKSBURG-CHRISTIAN,Fairlawn,VA,24141,Grocery Client,DivisionP
9660003414,NON-MET AREA,Waynesboro,VA,22980,Grocery Client,DivisionP
9660003415,"CHARLOTTESVILLE, VA",Charlottesville,VA,22901,Grocery Client,DivisionP
9660003416,"BRISTOL, VA",Abingdon,VA,24210,Grocery Client,DivisionP
9660003417,"JOHNSON CITY, TN",Johnson City,TN,37604,Grocery Client,DivisionP
9660003419,"HARRISONBURG, VA",Harrisonburg,VA,22801,Grocery Client,DivisionP
9660003420,NON-MET AREA,Princeton,WV,24740,Grocery Client,DivisionP
9660003421,"LYNCHBURG, VA",Lynchburg,VA,24502,Grocery Client,DivisionP
9660003422,"LYNCHBURG, VA",Lynchburg,VA,24502,Grocery Client,DivisionP
9660003423,"KINGSPORT-BRISTOL, T",Kingsport,TN,37660,Grocery Client,DivisionP
9660003424,"CHARLOTTESVILLE, VA",Charlottesville,VA,22901,Grocery Client,DivisionP
9660003425,"BRISTOL, VA",Bristol,VA,24201,Grocery Client,DivisionP
9660003426,NON-MET AREA,Staunton,VA,24401,Grocery Client,DivisionP
9660003427,BLACKSBURG-CHRISTIAN,Christiansburg,VA,24073,Grocery Client,DivisionP
9660003428,NON-MET AREA,Martinsville,VA,24112,Grocery Client,DivisionP
9660003429,"CHARLOTTESVILLE, VA",Charlottesville,VA,22903,Grocery Client,DivisionP
9660003430,"JOHNSON CITY, TN",Johnson City,TN,37604,Grocery Client,DivisionP
9660003431,BLACKSBURG-CHRISTIAN,Blacksburg,VA,24060,Grocery Client,DivisionP
9660003433,NON-MET AREA,Lexington,VA,24450,Grocery Client,DivisionP
9660003434,"LYNCHBURG, VA",Appomattox,VA,24522,Grocery Client,DivisionP
9660003435,"LYNCHBURG, VA",Lynchburg,VA,24503,Grocery Client,DivisionP
9660003436,NON-MET AREA,Logan,WV,25601,Grocery Client,DivisionP
9660003438,NON-MET AREA,Clarksburg,WV,26301,Grocery Client,DivisionP
9660003439,NON-MET AREA,Ripley,WV,25271,Grocery Client,DivisionP
9660003440,"MORGANTOWN, WV",Morgantown,WV,26505,Grocery Client,DivisionP
9660003441,NON-MET AREA,Buckhannon,WV,26201,Grocery Client,DivisionP
9660003442,NON-MET AREA,Elkins,WV,26241,Grocery Client,DivisionP
9660003443,NON-MET AREA,Rainelle,WV,25962,Grocery Client,DivisionP
9660003444,NON-MET AREA,Gassaway,WV,26624,Grocery Client,DivisionP
9660003445,NON-MET AREA,Hinton,WV,25951,Grocery Client,DivisionP
9660003446,PARKERSBURG-MARIETTA,Parkersburg,WV,26101,Grocery Client,DivisionP
9660003447,PARKERSBURG-MARIETTA,Parkersburg,WV,26101,Grocery Client,DivisionP
9660003448,"MORGANTOWN, WV",Morgantown,WV,26505,Grocery Client,DivisionP
9660003449,NON-MET AREA,Ronceverte,WV,24970,Grocery Client,DivisionP
9660003450,NON-MET AREA,Beaver,WV,25813,Grocery Client,DivisionP
9660003451,NON-MET AREA,Clarksburg,WV,26301,Grocery Client,DivisionP
9660003452,PARKERSBURG-MARIETTA,Marietta,OH,45750,Grocery Client,DivisionP
9660003453,NON-MET AREA,Oak Hill,WV,25901,Grocery Client,DivisionP
9660003454,"HUNTINGTON-ASHLAND,",Proctorville,OH,45669,Grocery Client,DivisionP
9660003455,"HUNTINGTON-ASHLAND,",Huntington,WV,25701,Grocery Client,DivisionP
9660003456,"HUNTINGTON-ASHLAND,",Ashland,KY,41101,Grocery Client,DivisionP
9660003458,"HUNTINGTON-ASHLAND,",Barboursville,WV,25504,Grocery Client,DivisionP
9660003459,NON-MET AREA,Beckley,WV,25801,Grocery Client,DivisionP
9660003460,"HUNTINGTON-ASHLAND,",Huntington,WV,25702,Grocery Client,DivisionP
9660003461,"HUNTINGTON-ASHLAND,",Ashland,KY,41101,Grocery Client,DivisionP
9660003462,PARKERSBURG-MARIETTA,Belpre,OH,45714,Grocery Client,DivisionP
9660003463,NON-MET AREA,Beckley,WV,25801,Grocery Client,DivisionP
9660003464,"MORGANTOWN, WV",Morgantown,WV,26505,Grocery Client,DivisionP
9660003467,"DALLAS-PLANO, TX",Forney,TX,75126,Grocery Client,DivisionE
9660003468,NON-MET AREA,Hilton Head,SC,29928,Grocery Client,DivisionA
9660003469,"GAINESVILLE, GA",Gainesville,GA,30501,Grocery Client,DivisionA
9660003470,"SAVANNAH, GA",Savannah,GA,31406,Grocery Client,DivisionA
9660003471,CINCINNATI-MIDDLETOW,Amelia,OH,45102,Grocery Client,DivisionC
9660003472,CINCINNATI-MIDDLETOW,Independence,KY,41051,Grocery Client,DivisionC
9660003473,"TOLEDO, OH",Maumee,OH,43537,Grocery Client,DivisionD
9660003474,DETROIT-WARREN-LIVON,Commerce Twp,MI,48382,Grocery Client,DivisionO
9660003476,"DALLAS-PLANO, TX",Wylie,TX,75098,Grocery Client,DivisionE
9660003483,LOS ANGELES-LONG BEA,Sylmar,CA,91342,Grocery Client,DivisionH
9660003484,DETROIT-WARREN-LIVON,Shelby Township,MI,48315,Grocery Client,DivisionO
9660003486,SAN FRANCISCO-OAKLAN,Oakland,CA,94605,Grocery Client,DivisionH
9660003488,"DENVER-AURORA, CO",Denver,CO,80205,Competitor,DivisionM
9660003490,"RICHMOND, VA",Glen Allen,VA,23060,Competitor,DivisionP
9660003491,"RICHMOND, VA",Glen Allen,VA,23060,Competitor,DivisionP
9660003493,"RICHMOND, VA",Mechanicsville,VA,23111,Competitor,DivisionP
9660003495,"RICHMOND, VA",Midlothian,VA,23113,Competitor,DivisionP
9660003496,"RICHMOND, VA",Midlothian,VA,23113,Competitor,DivisionP
9660003497,"RICHMOND, VA",Richmond,VA,23221,Competitor,DivisionP
9660003499,"RICHMOND, VA",Richmond,VA,23224,Competitor,DivisionP
9660003503,"RICHMOND, VA",Richmond,VA,23227,Competitor,DivisionP
9660003505,"RICHMOND, VA",Richmond,VA,23229,Competitor,DivisionP
9660003506,"RICHMOND, VA",Richmond,VA,23229,Competitor,DivisionP
9660003508,"RICHMOND, VA",Richmond,VA,23235,Competitor,DivisionP
9660003511,VIRGINIA BEACH-NORFO,Chesapeake,VA,23321,Competitor,DivisionP
9660003514,VIRGINIA BEACH-NORFO,Virginia Beach,VA,23452,Competitor,DivisionP
9660003515,VIRGINIA BEACH-NORFO,Virginia Beach,VA,23453,Competitor,DivisionP
9660003516,VIRGINIA BEACH-NORFO,Virginia Beach,VA,23454,Competitor,DivisionP
9660003517,VIRGINIA BEACH-NORFO,Virginia Beach,VA,23454,Competitor,DivisionP
9660003519,VIRGINIA BEACH-NORFO,Virginia Beach,VA,23454,Competitor,DivisionP
9660003521,VIRGINIA BEACH-NORFO,Virginia Beach,VA,23455,Competitor,DivisionP
